HANDLE,p_address,c_address,p_lcra,p_lra,p_landBank,c_lra,p_typeSimple,c_typeDetail,c_typeSimple,compare_type,p_low
15317000210,4754 BEACON AVE,4754 BEACON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15317000255,4766 BEACON AVE,4766 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15317000255,4766 BEACON AVE,4766 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15317000271,4770 BEACON AVE,4770 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15317000272,4772 BEACON AVE,4772 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15317000280,4776 BEACON AVE,4776 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15317000310,4587 DAVISON AVE,4587 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15317000430,4547 DAVISON AVE,4547 DAVISON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15317000440,4545 DAVISON AVE,4545 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15317000450,4543 DAVISON AVE,4543 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15317000490,4531 DAVISON AVE,4531 DAVISON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15317000500,4527 DAVISON AVE,4527 DAVISON AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15317000510,4525 DAVISON AVE,4525 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15317000521,4513 - 4521 DAVISON AVE,4513-21 DAVISON AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15318000050,4532 DAVISON AVE,4532 DAVISON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15318000070,4538 DAVISON AVE,4538 DAVISON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15318000100,4548 DAVISON AVE,4548 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000110,4554 DAVISON AVE,4554 DAVISON AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15318000130,4564 DAVISON AVE,4564 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000160,4574 DAVISON AVE,4574 DAVISON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15318000190,4582 DAVISON AVE,4582 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000200,4584 DAVISON AVE,4584 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000210,4588 DAVISON AVE,4588 DAVISON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000220,4575 ALCOTT AVE,4575 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
15318000240,4569 ALCOTT AVE,4569 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15318000270,4561 ALCOTT AVE,4561 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000310,4549 ALCOTT AVE,4549 ALCOTT AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15318000320,4545 ALCOTT AVE,4545 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15318000330,4543 ALCOTT AVE,4543 ALCOTT AV,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000360,4535 ALCOTT AVE,4535 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15318000380,4529 ALCOTT AVE,4529 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15318000400,4519 ALCOTT AVE,4519 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15319000015,4522 - 4526 ALCOTT AVE,4522-6 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
15319000030,4530 ALCOTT AVE,4530 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15319000040,4536 ALCOTT AVE,4536 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15319000050,4538 ALCOTT AVE,4538 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15319000070,4544 ALCOTT AVE,4544 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15319000080,4548 ALCOTT AVE,4548 ALCOTT AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15319000090,4550 ALCOTT AVE,4550 ALCOTT AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15319000100,4552 ALCOTT AVE,4552 ALCOTT AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15319000110,4554 ALCOTT AVE,4554 ALCOTT AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15319000120,4558 ALCOTT AVE,4558 ALCOTT AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15319000200,4553 EMERSON AVE,4553 EMERSON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15319000210,4551 EMERSON AVE,4551 EMERSON AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
15319000220,4545 - 4547 EMERSON AVE,4545-7 EMERSON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15320000010,4900 GENEVIEVE AVE,4900 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000030,4912 GENEVIEVE AVE,4912 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000050,4922 GENEVIEVE AVE,4922 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15320000060,4924 GENEVIEVE AVE,4924 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000070,4928 GENEVIEVE AVE,4928 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000080,4932 GENEVIEVE AVE,4932 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000090,4934 GENEVIEVE AVE,4934 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000100,4938 GENEVIEVE AVE,4938 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000110,4942 GENEVIEVE AVE,4942 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant lot, confirmed",lot,unmatched,TRUE
15320000160,4954 GENEVIEVE AVE,4954 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000180,4964 GENEVIEVE AVE,4964 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000190,4966 GENEVIEVE AVE,4966 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000200,4970 GENEVIEVE AVE,4970 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000205,4972 GENEVIEVE AVE,4972 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000240,4973 BEACON AVE,4973 BEACON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15320000245,4971 BEACON AVE,4971 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000270,4963 BEACON AVE,4963 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000280,4961 BEACON AVE,4961 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000290,4957 BEACON AVE,4957 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000310,4951 BEACON AVE,4951 BEACON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15320000320,4947 BEACON AVE,4947 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000340,4941 BEACON AVE,4941 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000360,4933 BEACON AVE,4933 BEACON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15320000370,4931 BEACON AVE,4931 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000390,4925 BEACON AVE,4925 BEACON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15320000400,4921 BEACON AVE,4921 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000410,4919 BEACON AVE,4919 BEACON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000420,4917 BEACON AVE,4917 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000440,4909 BEACON AVE,4909 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15320000450,4907 BEACON AVE,4907 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15320000460,4905 BEACON AVE,4905 BEACON AV,FALSE,FALSE,FALSE,TRUE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15320000470,4901 BEACON AVE,4901 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000030,4910 THRUSH AVE,4910 THRUSH AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15321000040,4916 THRUSH AVE,4916 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000090,4930 THRUSH AVE,4930 THRUSH AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15321000100,4934 THRUSH AVE,4934 THRUSH AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15321000130,4942 THRUSH AVE,4942 THRUSH AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15321000150,4950 THRUSH AVE,4950 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000210,4968 THRUSH AVE,4968 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000220,4970 THRUSH AVE,4970 THRUSH AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15321000230,4972 THRUSH AVE,4972 THRUSH AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15321000240,4976 THRUSH AVE,4976 THRUSH AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000250,4977 GENEVIEVE AVE,4977 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000270,4967 GENEVIEVE AVE,4967 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000280,4963 GENEVIEVE AVE,4963 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000290,4959 GENEVIEVE AVE,4959 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000310,4953 GENEVIEVE AVE,4953 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000330,4947 GENEVIEVE AVE,4947 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15321000350,4939 GENEVIEVE AVE,4939 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15321000360,4937 GENEVIEVE AVE,4937 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
15321000400,4923 GENEVIEVE AVE,4923 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15321000450,4907 GENEVIEVE AVE,4907 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
15322000010,5004 THRUSH AVE,5004 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000020,5006 THRUSH AVE,5006 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000030,5010 THRUSH AVE,5010 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000040,5014 THRUSH AVE,5014 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000045,5016 THRUSH AVE,5016 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000050,5020 THRUSH AVE,5020 THRUSH AV,FALSE,FALSE,FALSE,TRUE,building,"vacant building, confirmed",building,matched,FALSE
15322000070,5026 THRUSH AVE,5026 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000080,5028 THRUSH AVE,5028 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000090,5036 THRUSH AVE,5036 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000110,5048 THRUSH AVE,5048 THRUSH AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000140,5056 THRUSH AVE,5056 THRUSH AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15322000150,5062 THRUSH AVE,5062 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000160,5064 THRUSH AVE,5064 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000170,5070 THRUSH AVE,5070 THRUSH AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000200,5077 GENEVIEVE AVE,5077 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000210,5073 GENEVIEVE AVE,5073 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000220,5069 GENEVIEVE AVE,5069 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000230,5065 GENEVIEVE AVE,5065 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000250,5059 GENEVIEVE AVE,5059 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000270,5053 GENEVIEVE AVE,5053 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000280,5047 GENEVIEVE AVE,5047 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000290,5045 GENEVIEVE AVE,5045 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000300,5041 GENEVIEVE AVE,5041 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000310,5039 GENEVIEVE AVE,5039 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000380,5019 GENEVIEVE AVE,5019 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
15322000400,5011 GENEVIEVE AVE,5011 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15322000410,5009 GENEVIEVE AVE,5009 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000420,5007 GENEVIEVE AVE,5007 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15322000430,5003 GENEVIEVE AVE,5003 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000010,5002 GENEVIEVE AVE,5002 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
15323000040,5012 GENEVIEVE AVE,5012 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000080,5024 GENEVIEVE AVE,5024 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000090,5030 GENEVIEVE AVE,5030 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15323000130,5042 GENEVIEVE AVE,5042 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
15323000145,5046 GENEVIEVE AVE,5046 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15323000150,5050 GENEVIEVE AVE,5050 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
15323000170,5058 GENEVIEVE AVE,5058 GENEVIEVE AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15323000180,5062 GENEVIEVE AVE,5062 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000190,5068 GENEVIEVE AVE,5068 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000200,5070 GENEVIEVE AVE,5070 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000220,5076 GENEVIEVE AVE,5076 GENEVIEVE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000240,5073 BEACON AVE,5073 BEACON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15323000250,5071 BEACON AVE,5071 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000260,5069 BEACON AVE,5069 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000270,5067 BEACON AVE,5067 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000280,5063 BEACON AVE,5063 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000310,5047 BEACON AVE,5047 BEACON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant building, possible",building,unmatched,TRUE
15323000330,5039 BEACON AVE,5039 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000340,5037 BEACON AVE,5037 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000350,5033 BEACON AVE,5033 BEACON AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15323000370,5027 BEACON AVE,5027 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000380,5025 BEACON AVE,5025 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000400,5017 BEACON AVE,5017 BEACON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15323000410,5015 BEACON AVE,5015 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000420,5011 BEACON AVE,5011 BEACON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
15323000450,5003 BEACON AVE,5003 BEACON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15324030440,5215 ULENA AVE,5215 ULENA AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
15324030490,3909 EICHELBERGER ST,3909 EICHELBERGER ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15324040380,4127 EICHELBERGER ST,4127 EICHELBERGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15325000070,8572 PARTRIDGE AVE,8572 PARTRIDGE AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
15326000070,8532 ORIOLE AVE,8532 ORIOLE AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15326000235,8529 GILMORE AVE,8529 GILMORE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15326000240,8525 GILMORE AVE,8525 GILMORE AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15327000150,4200 OSCEOLA ST,4200 OSCEOLA ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15327000360,4423 GRAVOIS AVE,4423 GRAVOIS AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
15328000100,4216 BEETHOVEN AVE,4216 BEETHOVEN AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15328000370,4453 - 4455 GRAVOIS AVE,4453-5 GRAVOIS AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15328000650,4452 MORGAN FORD RD,4452 MORGAN FORD RD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15329000020,5306 ARLINGTON AVE,5306 ARLINGTON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000030,5308 ARLINGTON AVE,5308 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant lot, confirmed",lot,unmatched,TRUE
15329000040,5310 ARLINGTON AVE,5310 ARLINGTON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15329000090,5326 ARLINGTON AVE,5326 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000120,5334 ARLINGTON AVE,5334 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000125,5338 ARLINGTON AVE,5338 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000140,5346 ARLINGTON AVE,5346 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000160,5352 ARLINGTON AVE,5352 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000170,5354 ARLINGTON AVE,5354 ARLINGTON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15329000190,5358 ARLINGTON AVE,5358 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000200,5368 ARLINGTON AVE,5368 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000210,5370 ARLINGTON AVE,5370 ARLINGTON AV,FALSE,TRUE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
15329000220,5372 ARLINGTON AVE,5372 ARLINGTON AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000230,5376 ARLINGTON AVE,5376 ARLINGTON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15329000320,5373 CLAXTON AVE,5373 CLAXTON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
15329000400,5347 CLAXTON AVE,5347 CLAXTON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15329000410,5345 CLAXTON AVE,5345 CLAXTON AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
15329000440,5337 CLAXTON AVE,5337 CLAXTON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15329000490,5321 CLAXTON AVE,5321 CLAXTON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
15329000500,5319 CLAXTON AVE,5319 CLAXTON AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
